Alignment ID,Ontology,metric,value,ci_lower,ci_upper,genotype
PE 34:2|PE 16:0_18:2(M-H)_9.29,PE,Abundance asymptote,0.9095136718078632,0.8809229376416092,0.9381044059741173,APOE4
PE 36:1|PE 18:0_18:1(M+H)_11.09,PE,Abundance asymptote,1.102203139840663,0.9118811504439254,1.2925251292374007,APOE4
PE 36:1|PE 18:0_18:1(M-H)_11.09,PE,Abundance asymptote,1.102203139840663,0.9118811504439254,1.2925251292374007,APOE4
PE 36:2|PE 18:1_18:1(M+H)_10.09,PE,Abundance asymptote,0.9089169387364752,0.8675036404051342,0.9503302370678162,APOE4
PE 36:2|PE 18:1_18:1(M-H)_10.09,PE,Abundance asymptote,0.9089169387364752,0.8675036404051342,0.9503302370678162,APOE4
PE 36:4|PE 16:0_20:4(M+H)_9.24,PE,Abundance asymptote,0.9441168776329816,0.9166251678869693,0.9716085873789938,APOE3
PE 36:4|PE 16:0_20:4(M-H)_9.24,PE,Abundance asymptote,0.9441168776329816,0.9166251678869693,0.9716085873789938,APOE3
PE 36:5(M+H)_8.74,PE,Abundance asymptote,0.7421410658364661,0.643331489223217,0.8409506424497152,APOE2
PE 36:5(M+H)_8.74,PE,Abundance asymptote,0.8260209750707622,0.7540965964460271,0.8979453536954973,APOE3
PE 37:5|PE 15:0_22:5(M-H)_9.12,PE,Abundance asymptote,0.5144147650423903,0.4553533992794074,0.5734761308053732,APOE2
PE 38:2|PE 18:1_20:1(M-H)_10.97,PE,Abundance asymptote,0.3577036343138405,0.2532433176801574,0.4621639509475236,APOE2
PE 38:2|PE 18:1_20:1(M-H)_10.97,PE,Abundance asymptote,0.7623223067116492,0.48575212957398284,1.0388924838493157,APOE4
PE 38:4|PE 18:0_20:4(M+H)_10.32,PE,Abundance asymptote,1.104004928219546,0.9735420983553551,1.234467758083737,APOE4
PE 38:4|PE 18:0_20:4(M-H)_10.32,PE,Abundance asymptote,1.104004928219546,0.9735420983553551,1.234467758083737,APOE4
PE 38:5|PE 18:1_20:4(M+H)_9.34,PE,Abundance asymptote,0.4785941517755245,0.3647674328546414,0.5924208706964076,APOE3
PE 38:6|PE 16:0_22:6(M+H)_9.14,PE,Abundance asymptote,0.9915513128506704,0.943096226580881,1.0400063991204598,APOE2
PE 38:6|PE 16:0_22:6(M+H)_9.14,PE,Abundance asymptote,0.9606201067369476,0.9312487807303435,0.9899914327435518,APOE3
PE 38:6|PE 16:0_22:6(M-H)_9.14,PE,Abundance asymptote,0.9915513128506704,0.943096226580881,1.0400063991204598,APOE2
PE 38:6|PE 16:0_22:6(M-H)_9.14,PE,Abundance asymptote,0.9606201067369476,0.9312487807303435,0.9899914327435518,APOE3
PE 39:6(M+H)_9.61,PE,Abundance asymptote,0.7784523932683926,0.663002500699635,0.8939022858371501,APOE3
PE 39:6|PE 17:0_22:6(M-H)_9.61,PE,Abundance asymptote,0.8658461826321788,0.7825226911623914,0.9491696741019663,APOE3
PE 39:6|PE 17:0_22:6(M-H)_9.61,PE,Abundance asymptote,0.6521188568804066,0.5863138201083351,0.7179238936524781,APOE4
PE 40:4|PE 18:0_22:4(M+H)_10.87,PE,Abundance asymptote,1.1899440740261074,0.9491009115645366,1.4307872364876781,APOE4
PE 40:4|PE 18:0_22:4(M-H)_10.87,PE,Abundance asymptote,1.1899440740261074,0.9491009115645366,1.4307872364876781,APOE4
PE 40:6|PE 18:0_22:6(M+H)_9.96,PE,Abundance asymptote,1.0474454405482765,0.9396599923792023,1.1552308887173508,APOE4
PE 40:6|PE 18:0_22:6(M-H)_9.96,PE,Abundance asymptote,1.0474454405482765,0.9396599923792023,1.1552308887173508,APOE4
PE 40:7(M+H)_8.99,PE,Abundance asymptote,1.12076150121942,-0.42522754255910655,2.6667505449979467,APOE3
PE 44:12|PE 22:6_22:6(M+H)_8.63,PE,Abundance asymptote,0.6919698478690166,0.4521974719858728,0.9317422237521604,APOE2
PE 44:12|PE 22:6_22:6(M+H)_8.63,PE,Abundance asymptote,2.235189319949802,-7.805406360153716,12.27578500005332,APOE3
PE 44:12|PE 22:6_22:6(M+H)_8.63,PE,Abundance asymptote,0.8255680683003023,0.7390497633960103,0.9120863732045943,APOE4
PE O-34:1|PE O-18:1_16:0(M-H)_11.28,EtherPE,Abundance asymptote,0.9039711227481474,0.8155129397033255,0.9924293057929693,APOE2
PE O-34:1|PE O-18:1_16:0(M-H)_11.28,EtherPE,Abundance asymptote,1.0890236808630285,0.9575952558745531,1.2204521058515039,APOE3
PE O-34:1|PE O-18:1_16:0(M-H)_11.28,EtherPE,Abundance asymptote,0.8575118373981907,0.8073947512886452,0.9076289235077362,APOE4
PE O-38:4|PE O-16:0_22:4(M-H)_10.52,EtherPE,Abundance asymptote,1.108977167922428,0.8995468442149425,1.3184074916299138,APOE2
PE O-38:4|PE O-16:0_22:4(M-H)_10.52,EtherPE,Abundance asymptote,0.9518588449857828,0.850583082855906,1.0531346071156595,APOE4
PE O-38:6|PE O-16:0_22:6(M-H)_9.63,EtherPE,Abundance asymptote,0.9074468326179777,0.8629744786932323,0.951919186542723,APOE3
PE O-38:6|PE O-16:0_22:6(M-H)_9.63,EtherPE,Abundance asymptote,0.9151983465305908,0.8373319123124997,0.993064780748682,APOE4
PE O-40:4|PE O-18:0_22:4(M-H)_12.13,EtherPE,Abundance asymptote,1.1176991588723295,0.9669989678144263,1.2683993499302326,APOE3
PE O-40:7|PE O-18:1_22:6(M-H)_10.7,EtherPE,Abundance asymptote,0.7962420270714908,0.45652694819066064,1.135957105952321,APOE4
PE P-38:5|PE P-18:1_20:4(M+H)_9.96,EtherPE,Abundance asymptote,0.8973277997536906,0.8318151541242196,0.9628404453831616,APOE4
PE P-40:5(M+H)_11.39,EtherPE,Abundance asymptote,0.8106044644639818,0.4773891982482492,1.1438197306797144,APOE3
PG 32:0|PG 16:0_16:0(M-H)_8.41,PG,Abundance asymptote,0.9697980972613564,0.8875128077051022,1.0520833868176105,APOE3
PG 32:0|PG 16:0_16:0(M-H)_8.41,PG,Abundance asymptote,0.967757151145521,0.8221055731826917,1.11340872910835,APOE4
PG 34:1|PG 16:0_18:1(M-H)_8.46,PG,Abundance asymptote,0.9570841275070604,0.9098367783203525,1.0043314766937683,APOE3
PG 34:1|PG 16:0_18:1(M-H)_8.46,PG,Abundance asymptote,0.8932836184581016,0.8397522392561514,0.9468149976600517,APOE4
PG 38:2|PG 18:1_20:1(M-H)_9.11,PG,Abundance asymptote,0.9130596237355788,-0.10895553290510951,1.9350747803762671,APOE2
PG 38:2|PG 18:1_20:1(M-H)_9.11,PG,Abundance asymptote,0.5451550113142719,0.28142956592173,0.8088804567068137,APOE3
PG 38:2|PG 18:1_20:1(M-H)_9.11,PG,Abundance asymptote,0.5953032060452441,0.3969438512191761,0.7936625608713122,APOE4
PI 32:0|PI 16:0_16:0(M-H)_8.32,PI,Abundance asymptote,1.1453392345792206,0.9429245717754644,1.3477538973829768,APOE3
PI 36:2;O3|PI 18:0_18:2;O3(M-H)_8.29,OxPI,Abundance asymptote,0.9508573536735684,0.43244461906064147,1.4692700882864953,APOE2
PI 36:2;O3|PI 18:0_18:2;O3(M-H)_8.29,OxPI,Abundance asymptote,0.962468450914774,0.8055080145008351,1.1194288873287128,APOE4
PI 36:4(M+NH4)_8.31,PI,Abundance asymptote,0.7076547941853575,0.6941973913623747,0.7211121970083403,APOE3
PI 36:4|PI 16:0_20:4(M-H)_8.17,PI,Abundance asymptote,0.9535160512625164,0.900954934677578,1.0060771678474547,APOE2
PI 38:4(M+NH4)_8.45,PI,Abundance asymptote,0.9153854642995408,0.8655608418312547,0.9652100867678269,APOE4
PI 38:4|PI 18:0_20:4(M-H)_8.47,PI,Abundance asymptote,0.9620112127025442,0.8875902348731814,1.036432190531907,APOE3
PI 38:4|PI 18:0_20:4(M-H)_8.47,PI,Abundance asymptote,0.8554274516550409,0.8174839013844778,0.8933710019256039,APOE4
PI 38:5(M+NH4)_8.37,PI,Abundance asymptote,0.9079418652182,0.7654268668232233,1.0504568636131766,APOE2
PI 38:5(M+NH4)_8.37,PI,Abundance asymptote,0.7683877542095984,0.6852039786068039,0.8515715298123928,APOE3
PI 38:5|PI 18:1_20:4(M-H)_8.22,PI,Abundance asymptote,0.7883577256225206,0.6794220970970817,0.8972933541479595,APOE2
PI 38:6(M+NH4)_8.16,PI,Abundance asymptote,0.7368492122684037,0.6342684143341445,0.839430010202663,APOE3
PI 40:6(M+NH4)_8.35,PI,Abundance asymptote,0.8966515688402903,0.8121117112659576,0.981191426414623,APOE3
PI 40:6(M+NH4)_8.35,PI,Abundance asymptote,0.8309259571449253,0.8035565312374213,0.8582953830524294,APOE4
PI O-16:0(M-H)_5.41,EtherPI,Abundance asymptote,0.2568053086353759,0.15567627517830857,0.3579343420924432,APOE2
PI O-16:0(M-H)_5.41,EtherPI,Abundance asymptote,0.4407558398569844,0.026306150917628224,0.8552055287963406,APOE3
PS 34:1(M+H)_8.45,PS,Abundance asymptote,0.8125917476701026,0.7497949790065155,0.8753885163336896,APOE2
PS 34:1(M+H)_8.45,PS,Abundance asymptote,0.8684868199680691,0.7811556750792802,0.955817964856858,APOE3
PS 34:1|PS 16:0_18:1(M-H)_8.45,PS,Abundance asymptote,0.7088441239282295,0.5710122726876755,0.8466759751687835,APOE3
PS 36:1|PS 18:0_18:1(M+H)_9.02,PS,Abundance asymptote,1.1780082389232296,-0.10864855666095585,2.464665034507415,APOE2
PS 36:1|PS 18:0_18:1(M-H)_9.02,PS,Abundance asymptote,1.1780082389232296,-0.10864855666095585,2.464665034507415,APOE2
PS 38:4(M+H)_8.81,PS,Abundance asymptote,0.9686114873468064,0.7796733870066673,1.1575495876869453,APOE3
PS 38:4(M+H)_8.81,PS,Abundance asymptote,0.731539991582716,0.6637840536878395,0.7992959294775924,APOE4
PS 38:4|PS 18:0_20:4(M-H)_8.56,PS,Abundance asymptote,0.9277373635175312,0.8319521531452155,1.023522573889847,APOE2
PS 38:4|PS 18:0_20:4(M-H)_8.56,PS,Abundance asymptote,0.8158183949607153,0.7298664003369079,0.9017703895845227,APOE3
PS 38:4|PS 18:0_20:4(M-H)_8.56,PS,Abundance asymptote,0.7216485379684523,0.678579065608879,0.7647180103280256,APOE4
PS 38:6(M+H)_8.13,PS,Abundance asymptote,0.8235565223802509,0.6348803565954695,1.0122326881650323,APOE2
PS 38:6|PS 16:0_22:6(M-H)_8.12,PS,Abundance asymptote,0.9394398821081332,0.7919114151353459,1.0869683490809205,APOE2
PS 38:6|PS 16:0_22:6(M-H)_8.12,PS,Abundance asymptote,0.922540514187664,0.8131779777575118,1.0319030506178164,APOE3
PS 38:6|PS 16:0_22:6(M-H)_8.12,PS,Abundance asymptote,0.8774578490403684,0.7555261179582088,0.999389580122528,APOE4
PS 40:6(M+Na)_8.46,PS,Abundance asymptote,0.852067832757194,0.5835849754028455,1.1205506901115425,APOE4
PS 40:6|PS 18:0_22:6(M+H)_8.5,PS,Abundance asymptote,1.368237833982337,0.9555378771611195,1.7809377908035544,APOE3
PS 40:6|PS 18:0_22:6(M+H)_8.5,PS,Abundance asymptote,1.1139950470443218,0.8387875078452867,1.389202586243357,APOE4
PS 40:7(M+H)_8.13,PS,Abundance asymptote,0.7226007145685839,0.596539451466619,0.8486619776705487,APOE3
PS 40:7|PS 18:1_22:6(M-H)_8.13,PS,Abundance asymptote,0.7352924760118691,0.6960121560635322,0.774572795960206,APOE3
PS 40:7|PS 18:1_22:6(M-H)_8.13,PS,Abundance asymptote,0.6983545979308032,0.08840087677595021,1.3083083190856564,APOE4
PS 42:10|PS 20:4_22:6(M-H)_7.89,PS,Abundance asymptote,0.5099689787722016,0.2420893995855936,0.7778485579588096,APOE3
PS 42:10|PS 20:4_22:6(M-H)_7.89,PS,Abundance asymptote,0.7491618672990298,-4.1344319588221055,5.632755693420165,APOE4
PS 44:10|PS 22:4_22:6(M+H)_8.13,PS,Abundance asymptote,0.6112259255868095,0.5281542442349272,0.6942976069386919,APOE4
PS 44:10|PS 22:4_22:6(M-H)_8.13,PS,Abundance asymptote,0.6112259255868095,0.5281542442349272,0.6942976069386919,APOE4
SM 34:1;O2|SM 18:1;O2/16:0(M+H)_8.86,SM,Abundance asymptote,0.8126879299469406,0.5267180522055712,1.09865780768831,APOE2
SM 34:1;O2|SM 18:1;O2/16:0(M+H)_8.86,SM,Abundance asymptote,0.89318539961588,0.6160829592822159,1.170287839949544,APOE3
SM 34:1;O2|SM 18:1;O2/16:0(M+H)_8.86,SM,Abundance asymptote,0.9621749591127862,0.5629466841684682,1.361403234057104,APOE4
SM 34:1;O3(M+H)_8.25,SM,Abundance asymptote,0.8056440906730498,0.46583120050567456,1.145456980840425,APOE3
SM 34:1;O3(M+H)_8.25,SM,Abundance asymptote,0.8606681714777533,0.5964485590428017,1.124887783912705,APOE4
SM 34:2;O2(M+H)_8.56,SM,Abundance asymptote,0.8757390466727379,0.6896978348193838,1.061780258526092,APOE3
SM 34:2;O2(M+H)_8.56,SM,Abundance asymptote,0.7296794830876033,0.6516649386142738,0.8076940275609329,APOE4
SM 35:1;O2(M+H)_9.35,SM,Abundance asymptote,4.059041628359425,-8.94057370168046,17.058656958399308,APOE2
SM 35:1;O2(M+H)_9.35,SM,Abundance asymptote,1.3628514875603872,0.37329737710628363,2.352405598014491,APOE4
SM 36:2;O2(M+H)_9.01,SM,Abundance asymptote,4.708767899575531,-12.596480440968865,22.014016240119926,APOE4
SM 38:1;O2|SM 20:1;O2/18:0(M+H)_10.79,SM,Abundance asymptote,1.866894806999336,0.220362967947749,3.513426646050923,APOE2
SM 38:1;O2|SM 20:1;O2/18:0(M+H)_10.79,SM,Abundance asymptote,3.383678877460992,-5.5483894353790255,12.31574719030101,APOE3
SM 38:1;O2|SM 20:1;O2/18:0(M+H)_10.79,SM,Abundance asymptote,3.515226042367689,-5.454941451549778,12.485393536285155,APOE4
SM 40:1;O2|SM 19:1;O2/21:0(M+H)_11.71,SM,Abundance asymptote,0.4845277079309806,0.22350893184726073,0.7455464840147005,APOE3
SM 40:2;O2(M+H)_10.85,SM,Abundance asymptote,0.5833826836275835,0.24907677891628321,0.9176885883388838,APOE3
SM 40:2;O2(M+H)_10.85,SM,Abundance asymptote,0.6973638276514403,-0.16231160767965047,1.5570392629825311,APOE4
SM 42:3;O2|SM 18:1;O2/24:2(M+H)_10.84,SM,Abundance asymptote,1.4849190016015483,1.0312284318502485,1.9386095713528482,APOE4
TG 60:12|TG 16:0_22:6_22:6(M+NH4)_13.96,TG,Abundance asymptote,0.7557093961603263,0.6589583310773132,0.8524604612433394,APOE3
AHexCer 56:1;O3|AHexCer (O-16:0)40:1;O3(M+H-[H2O])_14.26,AHexCer,Abundance rate,0.0149194489641821,-0.233283020908758,0.2631219188371222,APOE4
AHexCer 56:4;O3|AHexCer (O-16:2)40:2;O3(M+H)_14.05,AHexCer,Abundance rate,0.0393922189340228,-0.05520778637998829,0.1339922242480339,APOE2
C18-Sphingosine(M+H)_6.64,Others,Abundance rate,0.2849647323064206,-0.14841098808634662,0.7183404526991879,APOE2
C18-Sphingosine(M+H)_6.64,Others,Abundance rate,0.2917317254675692,-0.9543960611153636,1.537859512050502,APOE3
CAR 16:0(M+H)_5.91,CAR,Abundance rate,0.2866649228701945,0.1768612962360207,0.39646854950436833,APOE2
CAR 16:0(M+H)_5.91,CAR,Abundance rate,0.3121679880046926,0.2156011713121897,0.4087348046971955,APOE3
CAR 16:0(M+H)_5.91,CAR,Abundance rate,0.3175726906383089,0.23750129151247829,0.3976440897641395,APOE4
CL 70:4|CL 34:2_36:2(M+NH4)_13.5,CL,Abundance rate,0.1959244254623351,0.038555296740506895,0.3532935541841633,APOE2
CL 70:4|CL 34:2_36:2(M+NH4)_13.5,CL,Abundance rate,0.141813966715732,0.017156724017586486,0.2664712094138775,APOE3
CL 72:7|CL 16:1_18:1_18:1_20:4(M-H)_13.4,CL,Abundance rate,0.2165666479655636,-0.2868076801739978,0.719940976105125,APOE3
CL 74:7|CL 18:1_18:1_18:1_20:4(M-H)_13.46,CL,Abundance rate,0.2552298625325442,-1.3486177750053259,1.8590775000704143,APOE2
CL 74:7|CL 18:1_18:1_18:1_20:4(M-H)_13.46,CL,Abundance rate,0.4168610754428521,-1.734415599359876,2.5681377502455804,APOE4
CL 74:7|CL 36:2_38:5(M+NH4)_13.47,CL,Abundance rate,0.2552298625325442,-1.3486177750053259,1.8590775000704143,APOE2
CL 74:7|CL 36:2_38:5(M+NH4)_13.47,CL,Abundance rate,0.4168610754428521,-1.734415599359876,2.5681377502455804,APOE4
CL 76:5|CL 39:1_37:4(M-H)_13.74,CL,Abundance rate,0.0962885653464236,0.0653254179652732,0.12725171272757402,APOE2
CL 76:9|CL 18:1_18:1_18:1_22:6(M-H)_13.5,CL,Abundance rate,2.117636198897042e-05,-1.3661711642736154,1.3662135169975935,APOE3
CL 76:9|CL 36:2_40:7(M+NH4)_13.52,CL,Abundance rate,2.117636198897042e-05,-1.3661711642736154,1.3662135169975935,APOE3
CL 78:7|CL 41:2_37:5(M-H)_13.6,CL,Abundance rate,0.0536442532929669,0.011081949682250798,0.09620655690368299,APOE3
CL 78:7|CL 41:2_37:5(M-H)_13.6,CL,Abundance rate,0.0567118106956811,0.024883374224476396,0.0885402471668858,APOE4
CL 79:9|CL 41:4_38:5(M-H)_13.49,CL,Abundance rate,0.1087306097176926,0.08857496336750151,0.1288862560678837,APOE3
CL 79:9|CL 41:4_38:5(M-H)_13.49,CL,Abundance rate,0.0409685010128512,-0.0035540829014255038,0.0854910849271279,APOE4
CL 80:6|CL 36:1_44:5(M-H)_13.6,CL,Abundance rate,0.098363888722089,0.04950159989497149,0.1472261775492065,APOE4
CL 82:5|CL 36:1_46:4(M-H)_13.62,CL,Abundance rate,0.0907776271956157,-0.0605192078941202,0.24207446228535162,APOE3
CL 82:5|CL 36:1_46:4(M-H)_13.62,CL,Abundance rate,0.098610923776546,0.027133688001757902,0.1700881595513341,APOE4
Cer 36:1;O2|Cer 18:1;O2/18:0(M+H-[H2O])_10.58,Cer_NS,Abundance rate,0.0069771979161521,-0.004246551902098401,0.0182009477344026,APOE2
Cer 36:1;O2|Cer 18:1;O2/18:0(M+H-[H2O])_10.58,Cer_NS,Abundance rate,0.0152288806589439,0.0065117304069505,0.023946030910937298,APOE3
Cer 36:1;O2|Cer 18:1;O2/18:0(M+H-[H2O])_10.58,Cer_NS,Abundance rate,0.0135458592797195,-0.00025015320841039954,0.0273418717678494,APOE4
Cer 36:1;O2|Cer 18:1;O2/18:0(M-H)_10.58,Cer_NS,Abundance rate,0.0069771979161521,-0.004246551902098401,0.0182009477344026,APOE2
Cer 36:1;O2|Cer 18:1;O2/18:0(M-H)_10.58,Cer_NS,Abundance rate,0.0152288806589439,0.0065117304069505,0.023946030910937298,APOE3
Cer 36:1;O2|Cer 18:1;O2/18:0(M-H)_10.58,Cer_NS,Abundance rate,0.0135458592797195,-0.00025015320841039954,0.0273418717678494,APOE4
Cer 36:2;O2|Cer 18:2;O2/18:0(M+H-[H2O])_9.77,Cer_NS,Abundance rate,0.0212072054690586,0.0077958503352789,0.0346185606028383,APOE3
Cer 36:2;O2|Cer 18:2;O2/18:0(M+H-[H2O])_9.77,Cer_NS,Abundance rate,0.0175733630285664,0.0027017617190265002,0.0324449643381063,APOE4
Cer 38:1;O2|Cer 20:1;O2/18:0(M+H-[H2O])_12.23,Cer_NS,Abundance rate,0.0313554341746167,0.006639161481427697,0.0560717068678057,APOE2
Cer 38:1;O2|Cer 20:1;O2/18:0(M+H-[H2O])_12.23,Cer_NS,Abundance rate,0.0577566063169718,0.0237375611988717,0.0917756514350719,APOE3
Cer 41:1;O2|Cer 18:1;O2/23:0(M+H)_13.14,Cer_NS,Abundance rate,0.0513724255403466,0.0214089000702836,0.08133595101040961,APOE2
Cer 41:1;O2|Cer 18:1;O2/23:0(M+H)_13.14,Cer_NS,Abundance rate,0.077239873909709,0.043679619461340004,0.11080012835807801,APOE3
Cer 41:1;O2|Cer 18:1;O2/23:0(M+H)_13.14,Cer_NS,Abundance rate,0.0360920974027731,0.0005317849757342022,0.071652409829812,APOE4
Cer 41:1;O4|Cer 26:0;O3(FA 15:0)(M-H)_12.49,Cer_EODS,Abundance rate,0.1128857009730291,0.0808479982191137,0.14492340372694448,APOE2
Cer 41:1;O4|Cer 26:0;O3(FA 15:0)(M-H)_12.49,Cer_EODS,Abundance rate,0.0596074067136665,0.025345321443944906,0.09386949198338809,APOE4
Cer 42:1;O2|Cer 26:1;O2/16:0(M+Na)_13.3,Cer_NS,Abundance rate,0.1134523086388349,-0.16595902445980468,0.39286364173747446,APOE3
Cer 42:1;O2|Cer 26:1;O2/16:0(M+Na)_13.3,Cer_NS,Abundance rate,66.10761890278133,-38685458.71396074,38685590.92919855,APOE4
Cer 42:2;O2|Cer 18:1;O2/24:1(M+H-[H2O])_12.96,Cer_NS,Abundance rate,0.0366670424303407,-0.0365365553297325,0.1098706401904139,APOE2
Cer 42:2;O2|Cer 18:1;O2/24:1(M+H-[H2O])_12.96,Cer_NS,Abundance rate,0.0994762462539299,-0.04470587097621781,0.2436583634840776,APOE3
CoQ9(M+H)_13.4,CoQ,Abundance rate,0.0577597813525825,0.0236736204970531,0.0918459422081119,APOE2
CoQ9(M+H)_13.4,CoQ,Abundance rate,0.0478851623055275,-0.2866110251293673,0.38238134974042226,APOE3
CoQ9(M+H)_13.4,CoQ,Abundance rate,0.0208413167084144,-0.099469005408421,0.1411516388252498,APOE4
DG 34:0|DG 16:0_18:0(M+NH4)_12.9,DG,Abundance rate,1.017768213208955,-0.07190498470272666,2.1074414111206368,APOE3
DG 34:1|DG 16:0_18:1(M+NH4)_11.75,DG,Abundance rate,0.106504551910751,0.0711492830170734,0.1418598208044286,APOE3
DG 34:1|DG 16:0_18:1(M+NH4)_11.75,DG,Abundance rate,0.0917417614977021,0.02369784698234151,0.1597856760130627,APOE4
DG 36:0|DG 18:0_18:0(M+NH4)_13.2,DG,Abundance rate,0.0089491647700711,-0.057405715413777106,0.0753040449539193,APOE2
DG 36:0|DG 18:0_18:0(M+NH4)_13.2,DG,Abundance rate,0.1875027259618059,-0.0462926531152702,0.421298105038882,APOE4
DG 36:2|DG 18:1_18:1(M+NH4)_11.94,DG,Abundance rate,0.1175883869083103,-0.013486328934449593,0.2486631027510702,APOE2
DG 36:4|DG 16:0_20:4(M+NH4)_10.72,DG,Abundance rate,0.441075261696539,-0.01231159924736841,0.8944621226404463,APOE2
DG 38:4|DG 18:0_20:4(M+NH4)_12.2,DG,Abundance rate,0.0818326421357139,0.0594409907447213,0.1042242935267065,APOE2
DG 38:4|DG 18:0_20:4(M+NH4)_12.2,DG,Abundance rate,0.0954733110072709,0.0632858268733993,0.12766079514114248,APOE4
DG 38:6(M+Na)_9.76,DG,Abundance rate,0.4737860997377951,0.2064724522059807,0.7410997472696095,APOE3
DG 38:6(M+Na)_9.76,DG,Abundance rate,0.176772680506429,0.1030846460062521,0.2504607150066059,APOE4
DG 38:6|DG 16:0_22:6(M+NH4)_10.45,DG,Abundance rate,0.3156246111676411,0.22030815713374524,0.410941065201537,APOE3
DG 38:6|DG 16:0_22:6(M+NH4)_10.45,DG,Abundance rate,0.2688489553670271,0.1781353736312471,0.35956253710280706,APOE4
DG 40:4|DG 18:0_22:4(M+NH4)_13.05,DG,Abundance rate,0.1307569545823168,0.08541495845728869,0.17609895070734488,APOE2
DG 40:6|DG 18:0_22:6(M+NH4)_12.08,DG,Abundance rate,0.0505864477638155,0.030724183797723195,0.0704487117299078,APOE2
DG 40:6|DG 18:0_22:6(M+NH4)_12.08,DG,Abundance rate,0.0685043098136942,0.05521097470540269,0.0817976449219857,APOE3
DG 47:11(M+Na)_11.62,DG,Abundance rate,0.0107243316117195,-0.0177609959369302,0.0392096591603692,APOE2
DG 47:11(M+Na)_11.62,DG,Abundance rate,0.0252354111358254,-0.010059252456977398,0.060530074728628196,APOE3
DG 47:11(M+Na)_11.62,DG,Abundance rate,0.0757199761767893,0.0034841272908143067,0.14795582506276428,APOE4
DG 51:9(M+Na)_13.68,DG,Abundance rate,0.0690896422671713,-0.0358456729637804,0.17402495749812302,APOE3
DLCL 36:3(M-H)_7.48,DLCL,Abundance rate,0.44409393712091,0.2259555692146455,0.6622323050271746,APOE2
DLCL 42:11(M-H)_7.88,DLCL,Abundance rate,0.2620671097365079,0.1282701465827943,0.39586407289022146,APOE2
DLCL 44:12(M-H)_7.85,DLCL,Abundance rate,0.1821586200116406,0.039730497467482306,0.3245867425557989,APOE3
DMPE 40:6(M-H)_9.37,DMPE,Abundance rate,0.0193438281800871,-0.017577241068723402,0.0562648974288976,APOE3
DMPE 40:6(M-H)_9.37,DMPE,Abundance rate,0.0501880200350294,0.018792061214159203,0.0815839788558996,APOE4
DMPE 41:9(M-H)_8.41,DMPE,Abundance rate,0.1290340234301558,0.1011293705921602,0.1569386762681514,APOE2
DMPE 41:9(M-H)_8.41,DMPE,Abundance rate,0.1475651193218609,0.1236996244087856,0.1714306142349362,APOE3
DMPE 41:9(M-H)_8.41,DMPE,Abundance rate,0.12382292784037,0.0662478976543459,0.18139795802639408,APOE4
DMPE 43:6(M-H)_11.77,DMPE,Abundance rate,0.1226227164963408,0.029989868431163594,0.215255564561518,APOE2
DMPE 43:6(M-H)_11.77,DMPE,Abundance rate,0.1691951050589425,-0.010682571700984689,0.3490727818188697,APOE3
DMPE 43:9(M-H)_8.89,DMPE,Abundance rate,0.0472190595904989,0.0433013443045081,0.0511367748764897,APOE3
DMPE 43:9(M-H)_8.89,DMPE,Abundance rate,0.0674805616660405,0.052469183909603895,0.0824919394224771,APOE4
FA 18:1(M-H)_6.83,FA,Abundance rate,0.0235617066293784,-0.041703761660749,0.0888271749195058,APOE4
HexCer 36:1;O2|HexCer 18:1;O2/18:0(M+H)_9.76,HexCer_NS,Abundance rate,0.034406017558937,-0.05400716715241,0.122819202270284,APOE2
HexCer 38:1;O2(M+H)_10.58,HexCer_NDS,Abundance rate,0.0265734699265968,-0.027388421018885396,0.08053536087207899,APOE2
HexCer 38:1;O2(M+H)_10.58,HexCer_NDS,Abundance rate,0.050866589325143,-0.018514225664038902,0.1202474043143249,APOE3
HexCer 38:1;O2(M+H)_10.58,HexCer_NDS,Abundance rate,0.0345108670924373,-0.023205353428112897,0.09222708761298751,APOE4
HexCer 40:1;O2(M+H)_12.15,HexCer_NDS,Abundance rate,0.0084597190445836,-1.1734360438431852,1.1903554819323525,APOE2
HexCer 40:1;O3|HexCer 21:1;O2/19:0;O(M-H)_11.66,HexCer_HS,Abundance rate,8.146074337485413e-06,-0.1344839717896526,0.1345002639383276,APOE2
HexCer 41:2;O2|HexCer 18:1;O2/23:1(M+H)_11.5,HexCer_NS,Abundance rate,6.224084546685884e-06,-0.21691351112235782,0.21692595929145117,APOE2
HexCer 42:1;O3|HexCer 18:1;O2/24:0;O(M-H)_13.01,HexCer_HS,Abundance rate,8.90254110384795e-06,-0.10701112885243945,0.10702893393464714,APOE2
HexCer 43:1;O3(M+H)_13.11,HexCer_HS,Abundance rate,8.502740633422161e-06,-0.07306281495747227,0.07307982043873912,APOE3
LPC 14:0(M+H)_5.45,LPC,Abundance rate,0.150636719996276,0.11584181287551631,0.1854316271170357,APOE2
LPC 14:0(M+H)_5.45,LPC,Abundance rate,0.1829371718766946,0.1384217107923712,0.22745263296101798,APOE3
LPC 14:0(M+H)_5.45,LPC,Abundance rate,0.1730205692395263,0.1443814906897606,0.201659647789292,APOE4
LPC 14:0/0:0(M+H)_5.45,LPC,Abundance rate,0.1483223621839162,0.1062410049530674,0.190403719414765,APOE2
LPC 16:0(M+H)_6.13,LPC,Abundance rate,0.0815344893651829,0.064084872793016,0.0989841059373498,APOE3
